,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
9.43_578.1631n,578.1630978,577.1558214,1,9.43035,0.802883333,65,1.44E-06,1.32E-05,3.388648844,CK_L,HI_L,100 - 31.3 - 7.45 - 1.24 - 0.00707,38585285.16,26.59,41307352.87,29135072.3,41902008.55,40595761.19,24908577.74,53662938.3,8578710.027,7759116.288,15125041.99,11115459.38,11292977.82,9453513.406,33815593.09,32686569.22,34323535.91,31190241.59,28447413.36,40665042.2,7493030.38,4952884.681,13433126.78,1095586.559,5378391.488,9167207.878,x,x,x,x,,,"M-H, 2M-H",,,,,,,
8.97_646.2830n,646.2829619,645.2756855,1,8.9743,0.423666667,0,2.24E-05,0.000114752,14.53932796,CK_L,HI_L,100 - 23.4 - 1.61,210148.6572,18.94,184248.2193,192468.1741,207324.3545,255194.5899,161341.4196,260315.186,27018.84818,15859.98147,10711.99179,498.1957946,22610.7137,8235.000414,150831.8103,215929.5927,169827.2988,196069.2614,184263.6742,197263.2949,23599.4747,10123.91829,9513.728544,49.1042788,10768.57425,7985.59831,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
5.87_351.1163n,351.1163201,701.2286005,1,5.867416667,0.586283333,3,0.002038522,0.005038028,6.661045182,HI_L,CK_L,100 - 50.1 - 4.05,215955.4691,18.87,44125.47783,33868.77978,29413.21322,29271.52255,30439.37958,27405.57619,247048.673,313908.6026,212527.1992,8781.313196,192761.5704,286715.5746,36122.60529,37997.30453,24093.48657,22489.68447,34763.99265,20767.57158,215783.3994,200377.6012,188753.5131,865.5232662,91804.5892,278032.2153,x,x,x,x,,,"M+FA-H, 2M-H",,,,,,,
9.54_440.2402n,440.240195,439.2329186,1,9.544433333,0.65835,61,1.39E-07,1.96E-06,13.97214819,CK_L,HI_L,100 - 21.7 - 0.122,509215.0518,10.89,484150.867,466414.5619,510089.1452,586259.1213,445348.9432,563027.6722,26020.4651,41062.59919,28997.26541,5740.157228,68056.18338,45149.73179,396342.2387,523269.4021,417833.5048,450430.3674,508620.9902,426654.6852,22727.44211,26211.53118,25753.5776,565.7741071,32412.42508,43782.34411,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
8.35_808.2182n,808.2182053,807.2109288,1,8.353066667,0.284283333,0,0.000131864,0.000527646,4.561727623,CK_L,HI_L,100 - 28.8,304350.4654,40.89,334049.1478,162748.3846,360801.1547,411896.6414,136153.297,420454.1671,33721.29637,73307.17078,48504.86917,59646.76019,167193.4879,19373.93272,273463.9058,182587.0306,295546.0088,316465.4481,155497.0002,318614.4291,29453.69378,46794.24173,43079.02467,5879.036262,79627.53903,18787.18113,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
5.42_402.1884n,402.1884157,401.1811393,1,5.42395,0.594966667,8,4.07E-06,3.18E-05,6.795790454,CK_L,HI_L,100 - 20.6 - 3.07,234437.7672,39,163984.3662,267562.9204,218451.5139,128287.6871,389964.0952,238376.0205,32711.74325,30384.49753,33925.83137,6822.731137,47648.67075,31374.30237,134243.1362,300178.2123,178941.9801,98565.0678,445367.4524,180638.0948,28571.90478,19395.36756,30130.82503,672.4771576,22693.14696,30424.11213,x,x,x,x,,,"M-H, 2M-H",,,,,,,
1.08_246.0735n,246.07352,291.0717228,1,1.08245,0.324233333,0,1.09E-08,2.18E-07,6.830393857,CK_L,HI_L,100 - 10.8,704163.2356,30.33,616812.1878,890456.4125,805665.5442,505586.3218,964027.585,442431.3624,116494.9774,102609.951,120937.127,61909.41326,163922.7842,102548.6596,504943.2729,999000.9588,659951.4246,388448.4257,1100989.847,335268.4477,101751.942,65499.11558,107408.876,6102.052891,78069.83432,99442.9097,x,x,x,x,,,"M+FA-H, 2M-H",,,,,,,
4.95_366.1520n,366.1520284,365.1447519,1,4.94875,4.188933333,42,8.05E-11,2.18E-09,22.42995679,CK_L,HI_L,100 - 19.6 - 3.79 - 0.33 - 0.0266,8679658.115,32.87,5987967.004,8260546.628,10123098.52,5266779.493,13042073.13,9397483.913,319754.7652,373404.8287,364835.133,184147.1429,717239.9003,457962.8302,4901951.869,9267487.871,8292216.71,4046533.924,14894999.2,7121285.043,279288.1636,238355.8884,324023.9993,18150.31909,341592.5398,444093.1414,x,x,x,x,,,"M-H, 2M-H",,,,,,,
11.50_388.1154n,388.1153988,387.1081224,1,11.50331667,1.385633333,33,3.72E-13,1.19E-11,24.35108923,HI_L,CK_L,100 - 21.7 - 2.59 - 0.0073,15059232.9,21.96,426562.3537,721568.6002,515885.2525,836630.5626,648278.6793,561602.5095,18148737.26,16857219.85,17276853.78,9561966.237,12975720.74,19312958.53,349198.3382,809526.1187,422581.3177,642793.9422,740381.5566,425574.7164,15851921.7,10760486.48,15344232.92,942467.7226,6179814.315,18728053.58,x,x,x,x,,,"M-H, 2M-H",,,,,,,
5.60_368.1102n,368.1102291,367.1029526,1,5.602,3.7354,4,1.82E-13,6.11E-12,261.2462755,HI_L,CK_L,100 - 22.7 - 4.35 - 0.424 - 0.0378 - 0.00358,37388389.87,27.12,130330.1861,81296.16843,134496.4215,248102.9513,84959.35902,179507.8799,39432926.73,39439099.45,41388313.57,30847323,33012169.83,43546803.83,106692.6887,91205.98052,110171.1568,190620.6649,97029.78749,136028.6213,34442488.1,25175200.92,36758540.16,3040442.262,15722369.79,42227961.82,x,x,x,x,,,"M-H, 2M-H",,,,,,,
10.95_748.3089n,748.308925,747.3016485,1,10.9549,0.370266667,0,0.000992917,0.002759832,92.19117777,CK_L,HI_L,100 - 41.8 - 32.2 - 11.7 - 1.55,1858368.156,29.41,2036958.924,1329093.211,2530803.293,2280856.165,1115884.053,1856613.29,2163.936278,28859.9991,2112.663848,0,143653.5725,8339.386028,1667523.317,1491106.554,2073077.657,1752410.91,1274421.014,1406916.21,1890.07907,18422.23291,1876.337357,0,68416.42337,8086.822541,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
12.52_508.2792n,508.2792221,507.2719457,1,12.5234,0.310183333,3,2.06E-07,2.66E-06,20.08687932,HI_L,CK_L,100 - 21.5 - 1.59,487055.4749,45,33197.03267,12981.10168,41742.54456,30050.15027,21892.85504,5620.977784,643151.5236,537526.2953,869417.0227,124851.9954,275237.7101,575317.2427,27176.21127,14563.4675,34192.91286,23087.91409,25003.23798,4259.500244,561757.4076,343119.713,772162.4242,12305.93927,131084.66,557893.4025,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
11.62_739.3664n,739.3663585,738.3590821,1,11.61718333,0.711716667,0,4.34E-07,4.95E-06,6.074936669,HI_L,CK_L,100 - 38.6 - 36.4 - 13 - 2.84 - 0.385 - 0.00621,35611101.42,27.66,4958590.63,3886638.031,5468479.995,10099280.83,3247368.85,7511466.515,32444704.39,28558512.74,46537788.8,11995940.74,38615434.47,35650266.33,4059269.63,4360410.083,4479440.866,7759406.396,3708732.188,5692086.801,28338661.05,18229784.81,41331985.55,1182370.515,18390979.54,34570575.86,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
5.66_368.0738n,368.0738012,367.0665248,1,5.661883333,1.902,1,7.85E-06,5.47E-05,2.655734339,HI_L,CK_L,100 - 16.5 - 0.0116,1328944.453,16.86,459628.8596,665580.5016,455496.7867,468024.0594,441663.4644,512040.1936,2110786.361,1526645.435,1472128.458,1058863.951,1319313.291,1619074.952,376267.6959,746713.2023,373114.8185,359588.8599,504411.9046,388017.0699,1843655.547,974505.1506,1307453.442,104366.0971,628335.8992,1570040.261,x,x,x,x,,,"M-H, 2M-H",,,,,,,
10.93_385.2031n,385.2031173,769.406021,1,10.92705,0.834366667,3,0.000182458,0.000693672,5.700227151,CK_L,HI_L,100 - 38 - 5.19,582197.6885,53.01,742899.0333,141403.4058,560418.5338,527776.3788,452829.2081,1067859.571,33769.46129,65956.45184,75126.02456,26903.86238,132942.7398,106633.538,608162.2198,158640.149,459060.2297,405497.3297,517163.9987,809209.4076,29495.76318,42102.04974,66722.2883,2651.758151,63315.28423,103404.075,x,x,x,x,,,"M+FA-H, 2M-H",,,,,,,
9.29_607.3328m/z,,607.3328258,1,9.286033333,1.255033333,0,0.000136994,0.000544938,3.482564439,CK_L,HI_L,100 - 30,3011412.218,27.02,2437236.415,4328520.87,2672568.704,2570764.592,3714142.071,2345240.658,578443.7988,656535.6346,679531.6458,186620.6407,784011.5954,796334.5251,1995203.98,4856157.403,2189203.121,1975151.256,4241821.266,1777191.36,505238.7764,419087.067,603517.9773,18394.11748,373393.2147,772217.0392,x,x,x,x,,,,,,,,,,
8.92_629.1270m/z,,629.1269517,1,8.91795,0.369433333,2,7.58E-06,5.33E-05,6.658650954,CK_L,HI_L,100 - 25 - 29.1 - 5.06,303417.2105,27.97,424949.5506,283005.6479,312132.0739,349082.247,168346.83,282986.9134,35317.79898,67315.06255,35396.05945,7807.976011,51076.42731,55224.37635,347878.0432,317503.372,255679.3055,268204.347,192264.3642,214443.6205,30848.15081,42969.29312,31436.59068,769.587048,24325.64965,53551.8718,x,x,x,x,,,,,,,,,,
12.04_358.0685m/z,,358.0685228,1,12.04295,0.45155,1,9.71E-09,1.97E-07,27.11822925,HI_L,CK_L,100,523756.6393,38.83,10163.27434,42633.97979,12140.50236,14362.18786,27275.96381,9307.020855,716308.1602,553000.3498,556935.9819,145884.9383,301209.7582,836728.7112,8319.99936,47830.96184,9944.749267,11034.65229,31151.141,7052.733373,625655.6975,352997.2821,494636.0914,14379.03482,143454.1027,811387.8623,x,x,x,x,,,,,,,,,,
12.04_345.0874m/z,,345.0874086,1,12.04295,0.449583333,6,7.94E-08,1.23E-06,14.29762206,HI_L,CK_L,100 - 3.41,170954.938,31.53,9304.531708,29644.67664,7603.199003,9256.904218,13270.34872,2661.614151,202299.5266,126190.5025,178032.999,80762.27981,145748.0685,258255.0273,7617.003662,33258.29314,6228.070754,7112.19769,15155.70658,2016.934875,176697.4865,80551.31325,158117.8979,7960.270935,69413.94764,250433.6133,x,x,x,x,,,,,,,,,,
12.04_343.0452m/z,,343.0451671,1,12.04295,0.33905,25,0.000924402,0.002653867,40.12957312,HI_L,CK_L,100 - 15.9,248248.9505,42.98,2426.390156,15357.32695,4712.418681,5311.46774,9309.504559,0,336767.6656,261082.6891,251623.9843,47186.20694,135581.1836,426309.8401,1986.324867,17229.34905,3860.122162,4080.868474,10632.13352,0,294147.9945,166657.1815,223476.8594,4650.871577,64571.86896,413398.7817,x,x,x,x,,,,,,,,,,
9.29_665.3535m/z,,665.3535272,1,9.286033333,0.228733333,4,7.63E-07,7.72E-06,113.4702815,CK_L,HI_L,100 - 34.9 - 6.26,433266.8759,41.83,386048.3559,302898.0429,588784.7121,546154.6927,159912.2162,615803.2353,0,0,0,0,38183.29083,0,316032.2124,339820.6033,482296.05,419617.6229,182631.4197,466647.2866,0,0,0,0,18185.1669,0,x,x,x,x,,,,,,,,,,
9.03_475.2541m/z,,475.2541377,1,9.0319,0.3958,121,8.60E-07,8.53E-06,4.312472561,CK_L,HI_L,100 - 21.9,297820.5726,12.12,278779.354,358027.6275,278065.5298,256202.6298,297921.6549,317926.6396,74342.90047,73093.52882,43882.46726,22132.82734,80432.32554,91137.0084,228218.1874,401670.3549,227774.0979,196843.7513,340248.2693,240920.4681,64934.42604,46657.86743,38973.6932,2181.504814,38306.68421,88376.86748,x,x,x,x,,,,,,,,,,
9.03_439.2329m/z,,439.2329065,1,9.0319,0.31155,64,1.63E-06,1.46E-05,20.67202388,CK_L,HI_L,100 - 20.3,215896.1178,27.02,202847.5734,132254.8719,223315.085,306576.2774,187228.1266,243154.7726,11043.44166,11517.30286,1470.383955,1145.669867,24897.30874,15670.29191,166057.8692,148376.4303,182925.917,235546.4679,213828.1826,184259.3679,9645.837619,7351.85178,1305.904082,112.9220543,11857.58757,15195.70738,x,x,x,x,,,,,,,,,,
9.03_499.2540m/z,,499.2540479,1,9.0319,0.283683333,106,6.76E-08,1.08E-06,19.77618777,CK_L,HI_L,100 - 21.2,317207.044,32.76,327961.8915,179513.9898,343614.9648,474991.8003,226616.8663,350542.7511,15921.74387,15965.91906,4077.352358,4459.310493,41591.07208,14488.73046,268480.6724,201396.3238,281468.1441,364942.2642,258812.9976,265636.5122,13906.76572,10191.54154,3621.252171,439.5284506,19808.15616,14049.93026,x,x,x,x,,,,,,,,,,
12.04_458.0698m/z,,458.069767,1,12.04295,0.3107,0,8.00E-05,0.000344282,149.6949598,HI_L,CK_L,100 - 19.1 - 1.93,557008.019,37.99,1059.355859,7854.96078,2193.101238,4427.715878,6790.588623,0,562682.2995,671545.485,653127.274,92848.81775,418659.2923,867428.1504,867.2244568,8812.46206,1796.453003,3401.870636,7755.347717,0,491471.9755,428668.3202,580067.2475,9151.571094,199390.5957,841157.5499,x,x,x,x,,,,,,,,,,
12.01_455.0951m/z,,455.0950821,1,12.01391667,0.366633333,2,1.74E-09,3.95E-08,10.62374005,HI_L,CK_L,100 - 17 - 0.161,421612.8906,28.16,23893.45469,68987.26521,41933.59391,35245.82513,44812.60436,23242.77259,598029.8558,496542.8308,379614.8886,296841.9278,274121.6647,577660.6435,19559.98836,77396.6509,34349.40869,27079.81742,51179.26416,17613.05583,522346.1177,316958.6959,337150.4641,29257.99242,130553.1324,560165.832,x,x,x,x,,,,,,,,,,
12.04_375.0978m/z,,375.0978144,1,12.04295,0.7601,1,2.08E-08,3.85E-07,24.2956494,HI_L,CK_L,100 - 11.3 - 0.141,1396865.564,39.55,26870.06425,130506.4275,32309.02303,42329.53399,84289.70596,28662.08453,1899641.362,1438731.608,1476280.891,391689.7134,786339.4593,2267591.758,21996.74139,146414.8547,26465.55501,32522.32137,96264.99482,21719.73645,1659232.028,918387.0275,1311141.376,38606.59021,374501.8828,2198916.332,x,x,x,x,,,,,,,,,,
9.06_635.1606m/z,,635.1606444,1,9.061466667,0.680883333,19,2.65E-08,4.77E-07,3.847858903,HI_L,CK_L,100 - 26.7 - 5.51 - 0.321,983655.1809,16.32,201181.3052,272351.498,203266.4968,284395.0415,284508.3648,288119.4101,1110688.283,773698.6857,1094107.332,565924.2061,980634.798,1143509.536,164693.8058,305550.5062,166503.3525,218504.3412,324929.3132,218332.9564,970124.9975,493875.8779,971718.4593,55779.8767,467036.9442,1108877.64,x,x,x,x,,,,,,,,,,
9.06_601.2495m/z,,601.2494868,1,9.061466667,0.368083333,13,8.28E-08,1.28E-06,9.499479901,HI_L,CK_L,100 - 25.6 - 3.28,464343.5811,25.67,30683.50315,36457.76791,55099.33494,53246.69999,63554.85492,54243.52583,595562.1698,693727.2718,364351.5668,153188.0221,239397.9561,616175.7578,25118.55118,40901.88424,45133.97011,40910.11938,72584.28192,41105.00351,520190.73,442827.643,323594.5257,15098.85757,114015.6255,597514.4922,x,x,x,x,,,,,,,,,,
12.04_343.0817m/z,,343.0816602,1,12.04295,2.626483333,106,3.06E-09,6.71E-08,5.890184237,HI_L,CK_L,100 - 17.7,11341980.43,22.86,1720825.667,3015984.466,1837894.691,1880293.49,1985784.22,1112656.175,12641760.71,8325148.326,11924657.5,9414780.186,9047105.198,15908284.34,1408725.965,3383625.893,1505489.751,1444653.493,2267910.483,843155.6626,11041881.21,5314200.494,10590743.22,927960.4446,4308772.617,15426492.07,x,x,x,x,,,,,,,,,,
8.89_651.1921m/z,,651.1921449,1,8.890066667,0.480983333,21,3.34E-05,0.000162809,20.63308915,HI_L,CK_L,100 - 23.1 - 0.28,227543.2259,30.11,14739.06961,140.1340461,9218.17851,4096.153303,449.1406382,37525.76554,299084.4729,203113.3361,267823.4392,56338.91423,229956.9284,228054.94,12065.89979,157.2160573,7550.962163,3147.126877,512.9513827,28436.51294,261233.8026,129653.5448,237864.2132,5553.001011,109519.2434,221148.1545,x,x,x,x,,,,,,,,,,
9.09_473.2383m/z,,473.2383111,1,9.090583333,0.45605,180,2.53E-06,2.13E-05,9.843462252,CK_L,HI_L,100 - 11.9,304175.3348,19.15,228876.0445,393822.812,290106.8943,259111.3072,322946.3413,330188.6096,34962.21364,31498.03956,24698.28375,3616.819096,38094.89879,29247.43834,187365.654,441828.8883,237637.6395,199078.5253,368828.2872,250212.4216,30537.56662,20106.17599,21935.48798,356.488945,18143.06932,28361.6615,x,x,x,x,,,,,,,,,,
9.09_605.1506m/z,,605.1506302,1,9.090583333,0.596716667,10,3.11E-06,2.54E-05,3.09057064,HI_L,CK_L,100 - 19,276616.6533,25.79,97389.80172,69751.36591,86648.19603,128966.3132,64090.78967,90174.07541,261461.5835,210245.2158,340394.8925,131757.4085,308844.5315,330461.7639,79726.57837,78253.89368,70976.84743,99086.46487,73196.35851,68332.68356,228372.2823,134206.0448,302317.6894,12986.56591,147090.2384,320453.524,x,x,x,x,,,,,,,,,,
9.12_555.2436m/z,,555.2436148,1,9.1189,0.37015,33,9.60E-09,1.95E-07,31.7212985,CK_L,HI_L,100 - 26.3 - 2.84,568582.7319,25.04,362355.5424,680912.3882,621981.0605,413831.1296,653513.6925,678902.5785,12908.24969,10428.03165,20427.23035,2778.767708,35018.36915,16867.61496,296636.4757,763914.0099,509488.4471,317951.7401,746360.3237,514463.1076,11274.64465,6656.536169,18142.20253,273.8870656,16677.84189,16356.76876,x,x,x,x,,,,,,,,,,
9.12_1093.4110m/z,,1093.411035,1,9.1189,0.224566667,24,9.76E-08,1.47E-06,515.2978668,CK_L,HI_L,100 - 41.7 - 24,224369.4877,48.83,142454.8251,171956.7314,74006.87254,340836.0175,297664.1035,319298.376,0,0,0,0,0,0,116618.3274,192917.8533,60621.85645,261868.6636,339954.1268,241959.9512,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
12.04_373.0924m/z,,373.0923525,1,12.04295,3.068516667,131,1.11E-09,2.56E-08,14.94953489,HI_L,CK_L,100 - 20.5,51091714.56,33.83,2351759.817,5965092.974,2673612.084,2855453.254,4070340.808,2589414.962,66262619.67,52575269.79,53090458.78,23081153.65,31075276.67,80453853.94,1925229.953,6692223.804,2190057.793,2193881.189,4648626.215,1962223.316,57876746.12,33560426.04,47151661.73,2274975.855,14799905.41,78017258.99,x,x,x,x,,,,,,,,,,
9.20_673.2706m/z,,673.270609,1,9.201616667,0.45605,2,0.000886794,0.002569657,100.5512632,CK_L,HI_L,100 - 31.8 - 9.06,740963.0819,29.04,436552.6681,904009.3534,946121.8819,875128.2562,769603.4052,514362.9267,2354.335916,0,0,2855.794091,45315.53553,2063.668381,357376.7468,1014205.971,775004.5765,672372.2116,878943.2467,389777.2053,2056.38266,0,0,281.4791107,21581.96841,2001.168902,x,x,x,x,,,,,,,,,,
9.23_665.1714m/z,,665.1713836,1,9.229816667,0.510583333,27,2.06E-10,5.29E-09,15.32544612,CK_L,HI_L,100 - 28.8 - 5.38 - 0.0433,1744944.966,24.05,1307291.899,1949140.148,1422347.819,2411643.866,1474752.813,1904493.254,137323.4401,126787.3927,103949.3509,47123.89289,188877.7675,100615.0333,1070193.267,2186735.756,1165099.434,1852896.77,1684275.325,1443198.993,119944.4561,80932.32683,92321.38394,4644.729641,89954.88996,97567.84452,x,x,x,x,,,,,,,,,,
9.23_1275.3592m/z,,1275.359233,1,9.229816667,0.1688,14,0,0,Infinity,CK_L,HI_L,100 - 47.2 - 7.52,462608.7795,43.34,209537.5964,675474.0463,385082.0791,705144.8441,497767.398,302646.7128,0,0,0,0,0,0,171534.5479,757812.7469,315435.4416,541771.786,568486.6906,229341.5481,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
9.29_563.3426m/z,,563.3426244,1,9.286033333,1.22655,3,0.000260318,0.000936991,3.631578522,CK_L,HI_L,100 - 28,1986005.495,27.3,1568843.973,2805911.117,1779303.254,1658852.787,2533564.103,1569557.736,333742.33,376292.6851,400980.4668,90721.03101,480149.7569,519911.2554,1284308.621,3147945.095,1457495.267,1274517.774,2893515.08,1189389.43,291505.5306,240199.2967,356126.0491,8941.847458,228676.0328,504165.42,x,x,x,x,,,,,,,,,,
8.89_573.1217m/z,,573.1217405,1,8.890066667,0.25695,0,0,0,Infinity,HI_L,CK_L,100 - 19.8,141879.3736,17.3,0,0,0,0,0,0,175413.6287,175816.184,150201.1925,157947.1948,136416.476,126397.8356,0,0,0,0,0,0,153214.1365,112228.9256,133399.4089,15567.9417,64969.68518,122569.7986,x,x,x,x,,,,,,,,,,
8.89_579.1713m/z,,579.1712621,1,8.890066667,0.312316667,22,9.92E-11,2.66E-09,4.896741483,CK_L,HI_L,100 - 29.3 - 4.47,3472147.022,14.42,3056763.752,3203056.007,3646900.27,4289765.649,2956194.481,3680201.975,668727.499,785606.448,778167.3674,524980.3182,967716.7322,632052.742,2502369.966,3593501.015,2987315.327,3295881.714,3376189.81,2788806.826,584096.6125,501476.972,691120.1244,51744.27442,460884.5886,612910.632,x,x,x,x,,,,,,,,,,
8.89_615.1478m/z,,615.1477943,1,8.890066667,0.25565,0,3.72E-07,4.37E-06,11.40248064,CK_L,HI_L,100 - 23 - 24.7 - 3.1,232344.1639,33.67,225890.0835,164017.7513,291829.4066,344885.8098,133978.0597,233463.8727,9895.228795,17903.02605,19631.50072,46011.257,49202.59445,10278.35182,184921.2456,184011.1301,239048.6152,264980.1707,153012.7205,176915.7362,8642.936962,11428.05703,17435.48469,4535.063555,23433.21837,9967.065552,x,x,x,x,,,,,,,,,,
8.38_737.1923m/z,,737.192252,1,8.382483333,0.457566667,3,1.27E-07,1.82E-06,5.828213085,CK_L,HI_L,100 - 39.4,259179.0522,22.37,359995.7742,286448.1663,200679.0537,259859.5768,223146.1273,224945.6149,63268.66086,28874.02371,39550.85516,15699.40178,42846.35067,41811.97158,294704.6897,321365.5253,164383.8791,199653.4304,254849.1604,170460.7167,55261.68811,18431.18526,35126.62325,1547.399256,20405.9949,40545.67004,x,x,x,x,,,,,,,,,,
8.38_521.1090m/z,,521.1090134,1,8.382483333,0.595633333,1,1.35E-07,1.91E-06,14.96793496,HI_L,CK_L,100 - 20.9 - 4.74,330009.5674,43.24,24919.17349,33445.93479,6852.046263,36326.11128,17296.22285,13447.12332,447709.1651,541724.6753,196403.6266,110618.5698,275448.3298,431255.2789,20399.67638,37522.91573,5612.772851,27909.81506,19753.5486,10190.04651,391049.2795,345799.6692,174433.5532,10903.0328,131184.9697,418194.4448,x,x,x,x,,,,,,,,,,
8.41_669.1666m/z,,669.1666002,1,8.410566667,0.70765,82,1.03E-07,1.52E-06,6.219667129,CK_L,HI_L,100 - 30.8 - 6.94 - 0.904 - 0.0172,4984594.352,29.75,4846937.73,3633441.255,5150168.288,7353569.895,2783881.755,6139567.189,963393.3763,934234.1502,778553.6336,333251.0803,1187436.88,818805.9941,3967866.799,4076349.215,4218699.587,5649841.631,3179396.104,4652480.217,841471.0154,596350.6461,691463.1821,32846.63205,565528.4646,794007.9458,x,x,x,x,,,,,,,,,,
13.04_347.2590m/z,,347.2590375,1,13.03915,0.936333333,12,1.31E-06,1.21E-05,17.94765314,CK_L,HI_L,100 - 19.4,572484.1966,63.77,491968.3879,223752.0075,618871.6387,598305.418,265392.4833,1236615.244,20361.82746,45145.79047,15239.93083,150111.2407,26444.61044,12381.49069,402741.9251,251026.852,506941.4009,459685.691,303097.5816,937090.1536,17784.93401,28817.95887,13535.16394,14795.59702,12594.50519,12006.50955,x,x,x,x,,,,,,,,,,
8.41_725.2656m/z,,725.2656119,1,8.410566667,0.284516667,0,0.000322564,0.001127632,2.651518385,CK_L,HI_L,100 - 37.2 - 4.56,387408.2842,7.51,398381.4536,433687.6907,393754.3624,380027.9036,371524.8173,347073.4776,135529.9663,90116.19958,116062.6599,39651.00732,136389.303,104364.8419,326128.5023,486553.2022,322539.2401,291980.29,424308.4515,263007.5441,118377.9556,57523.96637,103079.6758,3908.170521,64956.74374,101204.0879,x,x,x,x,,,,,,,,,,
12.84_783.4192m/z,,783.4191757,1,12.8379,0.261166667,7,0.004375981,0.009549864,55.95659048,CK_L,HI_L,100 - 37.4 - 6.99 - 0.184,335396.0696,45.78,396585.5563,464236.4667,249182.0573,468259.7658,67951.37832,366161.1931,18095.67692,3268.577803,12980.14987,0,0,4121.569407,324658.3202,520825.8022,204114.5422,359769.9561,77605.43246,277471.9544,15805.57642,2086.434631,11528.16626,0,0,3996.745117,x,x,x,x,,,,,,,,,,
8.44_405.1760m/z,,405.1760307,1,8.439566667,0.649516667,80,1.16E-06,1.09E-05,6.562172751,HI_L,CK_L,100 - 13.9 - 1.4 - 0.145,247129.3663,31.64,29099.72575,26314.3441,36610.41221,30093.5467,47281.29567,56558.79251,246598.1756,230723.9394,181969.0211,61553.75259,314188.5494,332178.398,23822.01755,29522.00088,29988.9872,23121.25612,53998.68977,42859.481,215389.9148,147278.2495,161613.6294,6066.997476,149635.3793,322118.1688,x,x,x,x,,,,,,,,,,
8.50_681.1658m/z,,681.1658101,1,8.496933333,0.396733333,26,9.74E-07,9.44E-06,4.111705203,CK_L,HI_L,100 - 30.5,1171853.688,25.24,744739.8527,1590661.477,874807.9224,1306542.807,1521564.653,992805.4166,337308.9325,252635.6092,306045.2778,108335.2774,313310.7177,297290.8717,609669.1766,1784559.376,716588.5879,1003833.519,1737737.862,752334.3939,294620.7612,161265.1483,271810.4862,10677.98187,149217.3034,288287.2329,x,x,x,x,,,,,,,,,,
8.50_809.2128m/z,,809.2128364,1,8.496933333,0.53775,1,2.11E-08,3.89E-07,52.31466068,CK_L,HI_L,100 - 30.4 - 3.17 - 0.0575,962505.2879,22.99,687550.9469,1192199.429,808406.0203,1234350.775,836003.6664,1016520.89,4063.30492,14854.37098,9599.585338,6264.429735,81307.78795,3679.932378,562852.4084,1337525.741,662196.2533,948367.4587,954777.1902,770305.6558,3549.072893,9482.005908,8525.757942,617.4486167,38723.63177,3568.483339,x,x,x,x,,,,,,,,,,
8.52_499.2539m/z,,499.2539397,1,8.524483333,0.736233333,106,1.38E-05,7.78E-05,7.619738224,CK_L,HI_L,100 - 16,281455.6502,13.72,238265.9707,266574.3349,258555.9894,341620.6732,269378.1857,314338.7475,32040.1323,32690.06316,21007.13921,4057.33082,48656.37008,45453.93151,195052.5645,299069.1205,211793.0881,262471.5246,307649.5446,238201.6125,27985.28962,20867.08164,18657.24171,399.9076385,23173.07365,44077.33095,x,x,x,x,,,,,,,,,,
8.55_515.2486m/z,,515.2485995,1,8.553066667,0.536833333,111,0.028819592,0.044427267,10.80787716,CK_L,HI_L,100 - 14.5,194232.1042,12.33,163645.8287,226763.1104,169861.7097,193204.7113,207579.3717,204337.8934,17876.23142,13844.4943,15598.04981,0,28896.25076,14185.10958,133965.998,254405.0013,139140.2154,148441.6463,237070.7896,154844.4666,15613.90287,8837.370289,13853.22307,0,13762.12294,13755.50472,x,x,x,x,,,,,,,,,,
